id,name,gender
63052,Julian Gilbey,2
63059,Will Gilbey,0
56661,Jonathan Levine,2
124649,Will Reiser,2
93025,Nancy Savoca,1
1031583,Mary Tobler,1
442985,Stéphane LaFleur,0
111699,Lance Daly,0
180281,John Enbom,2
73035,Paul Johansson,2
237527,John Aglialora,0
121608,James Westby,2
119253,Charley Parlapanides,0
119254,Vlas Parlapanides,0
5469,Ralph Fiennes,2
71506,Rémi Bezançon,0
1075763,Vanessa Portal,0
136512,Andy Riley,0
136513,John R. Smith,2
136515,Rob Sprackling,0
134129,Benny Boom,2
150663,Reed Steiner,0
222470,Todd Strauss-Schulson,2
9477,Ted Chalmers,0
93214,Steven Quale,2
1008414,Rodney Al Haddid,0
1008415,Sam Mounier,0
1014988,Min-Woo Hyung,0
147711,Keith Merryman,2
147712,David A. Newman,2
67966,David Kendall,2
1031976,Bob Young,0
96172,Sam Levinson,0
285452,Pete Jones,0
56763,Kevin Barnett,2
67484,Ashley Edward Miller,2
67485,Zack Stentz,2
928146,David Wnendt,0
120015,Josh Appelbaum,0
1018751,André Nemec,2
552707,Geoffrey Enthoven,2
1351366,Pierre De Clercq,0
146438,Bertrand Bonello,2
65569,Emmanuel Mouret,0
938234,Brian Selznick,0
173667,Julian Farino,2
1105485,Ian Helfer,0
1105486,Jay Reiss,0
223493,Marina Koreneva,0
139919,Oliver Butcher,0
132350,Stephen Cornwell,2
1390430,Tom Williams,2
929503,Carl Lund,0
1375066,Stuart Ortiz,0
1310518,Colin Minihan,0
1018494,Christine Mengert,0
1018497,Joseph Muszynski,2
56856,Stephenie Meyer,0
77965,Morten Tyldum,2
559206,Ulf Rydberg,0
77966,Lars Gudmestad,2
77123,Gonzalo López-Gallego,2
129945,Brian Miller,2
1069782,Ulrika Bengts,0
589613,Anthony Tambakis,2
181550,Cliff Dorfman,2
93136,Charles Binamé,2
226533,Teena Booth,0
1037989,Madeleine Olnek,0
590053,Noam Dromi,0
307791,Matthew Parkhill,0
992575,Sergio Casci,0
1218992,Ben Palmer,0
84740,Iain Morris,0
84739,Damon Beesley,0
515,Glenn Close,1
936279,John Banville,0
936280,Gabriella Prekop,0
3055,David Mackenzie,2
116531,Travis Betz,0
1106991,Jim Cliffe,0
1105073,Melodie Krieger,1
21657,Vera Farmiga,1
79941,Kikumi Yamagishi,0
155531,Joe Cornish,2
59328,John Pogue,0
239404,Julia Leigh,0
586002,Andrew Haigh,2
60438,Michael Landon Jr.,2
550669,Andrew Rossi,2
932203,Kate Novack,0
20587,Emanuele Crialese,2
129444,Vittorio Moroni,0
149495,Marti Noxon,1
555975,Nicolás Goldbart,0
584,Philip K. Dick,2
587376,Paula van der Oest,0
19687,Greg Latter,2
139357,Jason Lew,2
565229,Jefferson Lewis,2
63477,Ryan Little,2
1078533,McKay Daines,0
146459,Steven Moffat,2
556172,J.C. Chandor,0
76240,Stephen Tolkin,2
232898, Frédéric Jardin,0
69788,Nicolas Saada,0
119705,Alex Flinn,0
225556,Salim Akil,2
156993,Elizabeth Hunter,1
81831,Arlene Gibbs,1
52935,John Francis Daley,2
1222776,Michael Markowitz,2
1236679,Jonathan M. Goldstein,2
81850,Duncan Jones,2
58709,Ben Ripley,2
569529,José Alcala,0
427242,Olivier Gorce,2
157903,Deborah Schwartz,1
26205,James Bobin,0
1304792,Rania Stephan,0
437833,Patricia Riggen,0
576537,Angel Gracia,2
144277,Fina Torres,1
144278,Luis Alfaro,2
53806,Kieran Mulroney,2
53805,Michele Mulroney,0
584806,Lisa Aschan,0
584828,Josefine Adolfsson,0
89689,Kim Fupz Aakeson,2
1018980,Bryan Wizemann,0
1018981,Bryan Wizemann,0
587903,Olivier Horlait,0
1133675,Pierre Duculot,0
1380433,Michael Ray,0
513378,Elizabeth Meriwether,1
928915,David Gelb,2
184567,Andrew Bush,2
145835,Katie Wech,1
995326,Skip Hollandsworth,2
1350775,Anders Helde,0
1142992,Antoine Delesvaux,0
119498,Joann Sfar,2
1311779,Sandrina Jardel,0
42138,Victoria Mahoney,0
640,Chris Kentis,2
642,Laura Lau,1
542246,Gustavo Hernández,0
264113,Tanya Wexler,1
1024832,Jonah Lisa Dyer,0
1024833,Stephen Dyer,0
5935,Sean Hood,2
51736,Cormac McCarthy,0
1061941,Hafsteinn Gunnar Sigurðsson,0
130816,Jesse Peretz,0
213608,David Schisgall,2
583692,Evgenia Peretz,1
935093,Muriel Coulin,0
935094,Delphine Coulin,0
24951,Peter Gould,2
45459,Mike Cahill,2
222330,Brit Marling,1
1009255,Jason Trost,0
123707,John Geddes,2
141688,Gary McKendry,0
216278,Ranulph Fiennes,0
549971,Maryam Keshavarz,1
553375,Sean Cisterna,0
553376,Robert Lazar,0
570354,Daniele Gaglianone,0
570357,Giaime Alonge,0
570358,Alessandro Scippa,0
1097101,Michael Peterson,2
189797,Andrew Herman,0
86319,Susan Chan,0
119417,Gavin Wiesen,2
227094,Bridget O'Connor,1
213379,Srđan Dragojević,0
1692687,Matthijs van Heijningen Jr.,2
66823,Joseph Kahn,2
553502,Mark Palermo,0
142338,Rosemary Sutcliff,0
909318,Andrew Erwin,0
930212,Jon Erwin ,0
930213,Cecil Stokes,2
844266,Jon Erwin,0
933226,Stéphane Robelin,0
1149198,Tina Gharavi,0
99693,Liu Heng,0
229420,T.C. Christensen,2
454818,Alejandro Brugués,0
578511,Yasemin Samdereli,1
1677738,Nesrin Samdereli,1
1026085,Elgin James,2
568692,Tim Fehlbaum,2
996499,Oliver Kahl,0
4526,Thomas Wöbke,0
229519,Thom Fitzgerald,2
575126,Ole Giæver,0
116805,Paul Feig,2
41091,Kristen Wiig,1
174514,Annie Mumolo,1
28605,Markus Schleinzer,0
527607,Sean Durkin,2
126970,Umberto Contarello,2
132964,Drake Doremus,2
132963,Ben York Jones,0
105648,Nat Faxon,2
161932,Jim Rash,2
472630,Dee Rees,0
78188,Whit Stillman,2
936668,Tom Wheeler,2
987016,Anne Renton,1
987036,Claire V. Riley,1
141675,Jason Winer,2
110876,Rachel Goldenberg,0
999440,Brian Gatewood,2
999442,Alessandro Tanaka,2
142013,Gareth Evans,0
64210,Maïwenn,1
25340,Emmanuelle Bercot,1
109339,Julien Magnat,0
143079,Christian E. Christiansen,2
564949,Sonny Mallhi,0
1128308,Chris Bylsma,0
1128309,Nick Bylsma,0
1128310,Richard Robertson,0
227438,Stephen Anderson,0
227439,Don Hall,2
235539,Jannicke Systad Jacobsen,0
10855,Chris Gorak,2
564940,Jon Spaihts,0
936271,M.T. Ahern,0
523789,Aaron Harvey,2
40357,Ulrich Köhler,0
56405,Frédéric Beigbeder,0
21669,Philippe Lioret,0
109889,Emmanuel Courcol,0
444720,Andrés Baiz,0
1052836,Hatem Khraiche,0
555348,Nanase Ohkawa,1
1290914,Clay Glen,0
120096,Yasmina Reza,1
106851,Cliff Ruby,2
144298,Cliff Ruby,0
211980,Allison Schroeder,1
1151834,Joe Robert Cole,2
68208,Jay Scherick,2
98631,Adam Wingard,2
83858,Simon Barrett,2
551463,Mike Flanagan,2
567562,Phil Johnston,2
240740,Daniel Junge,2
1299467,Sharmeen Obaid-Chinoy,1
1082714,Miguel Barros,2
1016305,Wang Xiaoshuai,2
1016330,Lao Ni,0
78138,Jack Ketchum,2
123798,Sheree Folkson,1
123799,Neil Jaworski,2
9144,Sally Phillips,1
86783,Rohit Shetty,0
131860,Yunus Sajawal,0
141696,Hari,0
1264503,Farhad,2
1264504,Sajid,2
141359,Roy Thomas,2
205379,Scott M. Gimple,2
204847,Seth Hoffman,2
236884,Athina Rachel Tsangari,0
120669,Karl Mueller,2
120670,Eron Sheean,2
939123,Kat Coiro,0
78080,Krysten Ritter,1
88967,Greg Berlanti,2
171830,Marc Guggenheim,2
191937,Michael Green,2
141673,Jason Eisener,0
1206108,John Davies,0
32532,Brad Lewis,2
129975,Ben Queen,2
563350,Steve Shibuya,2
51851,Jake Kasdan,2
84416,Gene Stupnitsky,2
84417,Lee Eisenberg,2
582918,Nick Murphy ,2
110833,Stephen Volk,2
141682,Christopher Bertolini,2
938250,Ka-kit Cheung,0
25239,Yau Nai-Hoi,0
72733,Yip Tin-Shing,0
229695,David Keating,2
43145,Brendan McCarthy,2
932543,Ismaël Ferroukhi,0
144221,Brad Furman,2
1217611,John Romano,0
582255,Kike Maíllo,0
319160,Sergi Belbel,0
582257,Cristina Clemente,0
507252,Martí Roca,2
466460,Aintza Serra,0
1017209,Carles Torrens,0
509442,Yuya Ishii,0
133502,Simon Curtis,2
29483,Adrian Hodges,2
62862,Danny McBride,2
54709,Ben Best,2
37021,Mike Elliott,2
141462,Randall McCormick,2
1024175,Brian Lynch,2
58144,Don Rhymer,2
97262,Jennifer Ventimilia,1
52696,Sam Harper,2
108952,Mike Disa,0
84425,Eric Toledano,0
84426,Olivier Nakache,0
225893,Niall MacCormick,2
567268,Tamzin Rafn,0
77357,Rupert Wyatt,0
470,Lee Hall,2
33349,Derick Martini,2
549353,Sylvain Estibal,0
565887,Prakash Rao,0
236434,Michael Diliberti,2
933739,Zal Batmanglij,2
47935,Richard Curson Smith,0
232498,Kate Brooke,0
995521,Kristina Buozyte,1
1158485,Bruno Samper,0
231249,Kern Saxton,0
561773,Destin Pfaff,2
1080230,Pat Collins,2
1266967,Roman Ilyushenko,0
1099913,Sam Mendoti,0
162125,Tom Seidman,2
95528,Pablo Berger,2
1299380,Nima Nourizadeh,0
128077,Claudio Giovannesi,0
556717,Filippo Gravino,0
76686,Terrance Zdunich,2
1063311,Jared Moshe,2
62768,William Brent Bell,2
62770,Matthew Peterman,2
127380,Michael Chang,2
207269,Joe Kelly,0
151007,Peter Ramsey,2
149935,Liz Brixius,1
939199,Stacy Sherman,0
939200,Karen Ray,1
223806,Xan Cassavetes,1
137897,Ian Hubert,0
1187215,Paul Seetachitt,0
1187214,Paul Seetachitt,0
150512,Miguel Gomes,2
150514,Mariana Ricardo,0
118415,Sean Baker,2
1252008,Chris Bergoch,0
33433,Scott Hicks,2
70724,Carroll Cartwright,0
176248,Nancy Doyne,0
1518220,Adam C. Caudill,0
1518221,Wrion Bowling,0
1324223,Lara Sendim,0
154705,Chris Butler,2
109745,Lee Toland Krieger,2
80591,Rashida Jones,1
78500,Will McCormack,2
1046489,Richard Bates Jr.,0
151166,Frédéric Fonteyne,0
74923,Anne Paulicevich,1
8023,Kyle Balda,0
126638,Mark Andrews,2
67758,Michael Chabon,2
217297,Shawn Harwell,0
225009,Pablo Larraín,2
143966,Joan Carr-Wiggin,1
586103,Luiso Berdejo,0
1084905,Keishi Ohtomo,0
930652,Kiyomi Fujii,0
1273712,Marcus Markou,0
145142,Ciaran Foy,0
993676,Anaïs Barbeau-Lavalette,0
37618,Andrew Dominik,2
1097147,Dag Johan Haugerud,2
15801,Jerry Stahl,2
72583,Barbara Turner,0
1069629,Michael J. Gallagher,0
589084,Glasgow Phillips,0
583932,Jared Cohn,2
565491,Seth Grahame-Smith,2
428344,Hannah Shakespeare,0
63111,Ben Livingston,2
1088681,Perry Bhandal,0
1088682,Perry Bhandal,0
165787,Rich Moore,2
1120694,Jennifer Lee,1
524128,David Caspe,0
97618,David DeCoteau,2
582724,Andrew Helm ,0
1090812,Stephen Elliott,2
150049,Lorelei Lee,0
1098037,Katherine Fairfax Wright,0
1098038,Malika Zouhali-Worrall,0
134016,Bill Sebastian,0
1163958,Juliet McDaniel,0
71596,André Erkau,0
145032,Gernot Gricksch,0
8684,Dan Bradley,2
75920,Jeremy Passmore,2
90429,Mike McCoy,2
293911,Scott Waugh,2
131060,Chris D'Arienzo,2
935123,Mohammad Rasoulof,0
51686,Mark Boal,2
22558,Nils Gaup,2
73556,Kamilla Krogsveen,0
64575,Laurent Tirard,0
64574,Grégoire Vigneron,2
1294594,Moon Hyun-sung,2
1175718,Yoo Yeong-ah,0
1175717,Seonghwi Kwon,0
69696,Daniel Algrant,2
1037760,Paul Hyett,0
1196962,Conal Palmer,0
1196963,Adrian Rigelsford,0
72299,Ursula Meier,1
231453,Antoine Jaccoud,0
81856,Nicholas Jarecki,2
1216147,Anthony Hemingway,0
223516,Benh Zeitlin,0
1055231,Lucy Alibar,1
76998,James Marsh,2
1142742,Tom Bradby,0
52139,Seth MacFarlane,2
570785,Alec Sulkin,2
1224494,Wellesley Wild,0
104784,Caytha Jentis,0
221944,Katie Aselton,1
87877,Roar Uthaug,2
107744,Thomas Moldestad,0
976806,Nikki Braendlin,0
79434,Craig Zobel,0
4483,Dustin Hoffman,2
583857,Peter Strickland,2
1138367,Lin Li-Sheng,0
1138368,Ma Hua,0
51996,Brian Klugman,2
929917,Lee Sternthal,0
133287,Jason Keller,2
132578,Ron McGee,2
76021,Griff Furst,2
92437,Paul A. Birkett,2
1107609,Maria Sadowska,0
145821,Matthias Hoene,0
41844,James Moran,2
122993,Lucas Roche,0
75753,Morgan O'Neill,2
1181315,Paul Leyden,0
86482,Mark Tonderai,2
928106,C. Robert Cargill,2
150,RZA,2
1075122,Yaron Zilberman,0
87438,Seth Grossman,2
176489,Vanessa Taylor,1
1077548,Sophie Lellouche,0
1108200,Ted Koland,0
1006774,Maja Miloš,0
1059163,Regan Hall,0
53995,Peter Brosens,0
53996,Jessica Hope Woodworth,0
1122286,Nir Paniry,0
1122287,Nir Paniry,0
57406,Alec Berg,0
1105712,Régis Roinsard,0
1105713,Daniel Presley,0
1105714,Romain Compingt,0
119819,Anurag Basu,2
228134,Rupert Sanders,2
228135,Evan Daugherty,2
1177320,Nina Grosse,1
102389,Thunder Levin,2
49042,Pamela Katz,0
969551,Alastair Siddons,2
212954,Lucy Catherine,0
225899,Jörg Ihle,2
930707,Colin Trevorrow,2
1020013,Derek Connolly,2
938771,Daniel joseph,2
112368,Erik Patterson,2
112369,Jessica Scott,1
137262,Steve Purcell,2
1155147,Colin Carberry,0
1155148,Glenn Patterson,0
228102,Raimund Huber,2
39925,Ken Miller,2
1053420,Josh Boone,0
207718,Mika Ninagawa,0
1036343,Arisa Kaneko,0
1016214,Kleber Mendonça Filho,0
1086430,Michael Mayer,0
1325335,Yael Shafrir,0
1154215,Sam Kadi,0
1125743,Akashaditya Lama,0
1125765,Pradip Atluri,0
1020154,Kamlesh Gupta,0
1018646,Jody Lambert,1
449889,Ben Drew,2
1052217,Jorge Torregrossa,0
1027008,Michael McKay,0
81688,Scott Winters,0
187962,Carolyn Miller,1
1083839,Sara Elizabeth Timmins,0
1083840,Michael Ceraso,0
1068112,Gauri Shinde,0
80672,Peggy Holmes,1
1059047,Renji Philip,0
95375,Mikael Marcimain,0
1086519,Marietta von Hausswolff von Baumgarten,0
1094766,Stanley J. Orzel,0
1094767,Stanley J. Orzel,0
1090930,Andrea Vészits,0
110053,Guy Thomas,2
1353245,Kazuhiro Takamura,0
1353246,Fumikane Shimada,0
1080010,Takayuki Hirao,0
1080012,Akihiro Yoshida,0
582687,Leslie Gornstein  ,0
582688,E.L. Katz   ,0
582689,Kevin Mannis ,0
141883,Tobias Lindholm,2
234399,Richard Nelson ,0
1015967,Saara Cantell,0
66212,Timo Vuorensola,2
58097,Michael Kalesniko,2
20657,Cristian Mungiu,2
89824,Jon Wright,2
933208,Kevin Lehane,0
66681,Matt Bettinelli-Olpin,2
1039527,Tyler Gillett,2
1039528,Justin Martinez,2
40863,Joe Swanberg,0
1039529,Chad Villella,2
1039530,Radio Silence,0
1061519,Nicholas Tecosky,2
1051327,Alice Winocour,1
1085904,Ramaa Mosley,0
1141271,Tim Macy,0
150630,Nicholas McCarthy,2
585990,Ela Thier,1
971292,Matthew Heineman,2
1028309,Susan Froemke,1
226608,Antoinette Beumer,0
211151,Marnie Blok,0
87905,Karen van Holst Pellekaan,0
132857,Eric Wareheim,2
132856,Tim Heidecker,2
131388,Bradley Rust Gray,2
559193,Petter Skavlan,0
19035,Gilles Bourdos,0
1045317,Heidi Murkoff,0
1064952,Simon Aboud,0
9613,Lowell Cunningham,0
1164736,Steve Stone,0
72344,Asger Leth,0
932824,Pablo F. Fenjves,2
140372,David Palmer,2
51298,Dax Shepard,2
28974,Damon Lindelof,2
1092607,Benjamin Renner,0
1064165,Daniel Pennac,0
131664,Wayne Blair,0
1118631,Keith Thompson,0
187074,Tony Briggs,0
132973,Ben Coccio,0
1076793,Darius Marder,2
168330,Ben Lewin,2
48948,Julian Pölsler,2
36043,Kevin O'Neill,2
979669,Mike MacLean,2
102237,Homi Adajania,0
71276,Imtiaz Ali,2
227204,Sajid Ali,0
1140570,Jérôme Enrico,0
1161240,Laurie Aubanel,0
1161241,Bianca Olsen,0
1161242,Cyril Rambour,0
31621,Jeff Burr,2
1087209,Timothy Lanzone,0
1087211,Andrew Lanzone,0
856440,Michael Mohan,0
1201085,Jeffrey Brown,0
113500,Philipp Stölzl,2
1039356,Arash Amel,0
936974,Rebecca Thomas,0
1082434,Michel Franco,0
1142985,Marco van Bergen,0
1142986,Marco van Bergen,0
1032011,Afonso Poyart,0
1032013,Izaías Almada,0
1074721,Enrique Gato,0
1063543,Verónica Fernández,1
1133339,Jordi Gasull,0
1133344,Javier López Barreira,0
1133345,Gorka Magallón,0
1023127,Lee Kirk,0
1074867,Reid Carolin,0
1054634,Stephen Rebello,0
65108,Don Winslow,2
45400,Greta Gerwig,1
1127887,Luke Thompson,0
440517,Steve Taylor,2
1018930,Donald Miller,2
1018931,Ben Pearson,0
86013,Arbaaz Khan,2
1039606,Dilip Shukla,0
574090,Ian Mackenzie Jeffers,0
934803,Josh Trank,2
203285,Max Landis,2
1006810,Vladlen Barbe,0
1150877,Maksim Sveshnikov,0
182327,Alice Lowe,1
219367,Steve Oram,0
171766,Tarik Lowe,0
147021,S.S. Rajamouli,2
932088,Scott Speer,2
1079109,Amanda Brody,1
135795,Todd Berger,2
89027,Jared Stern,2
1004062,Mark Halperin,0
105643,Jay Oliva,2
212618,Bob Goodman,2
930629,Jamie Travis,0
1056044,Katie Anne Naylon,0
54716,Lauren Miller,1
1077306,Michael Wallach,2
189111,Suzanne Collins,0
113373,Mike Birbiglia,2
163784,Seth Barrish,2
562672,Joe Birbiglia,0
210160,Ira Glass,0
1043297,Chris Wojcik,0
1043299,Chris Wojcik,0
937234,Dan Mazeau,2
35028,Zoe Kazan,1
928269,Hiram Martinez,2
565297,Jeff Newitt,0
565298,Gideon Defoe,2
1034317,Meral Uslu,0
1112399,Stan Lapinski,0
305750,Patrik-Ian Polk,2
930697,Aurora Guerrero,0
1170415,Lawrence Blume,0
1084728,Jonathan Lisecki,0
184162,Coley Sohn,0
585208,Tsutomu Hanabusa,0
53079,Jeremy Kipp Walker,2
1060626,John Mitchell,0
1060627,John Mitchell,0
93286,Cate Shortland,1
152059,Robin Mukherjee,0
105574,Adrián García Bogliano,0
185438,Genndy Tartakovsky,0
1003944,Dan Hageman,0
67813,Baltasar Kormákur,2
935990,Aaron Guzikowski,2
71929,Benoît Delépine,2
71930,Gustave de Kervern,2
26457,Matthew Lillard,2
1039521,Michael M.B. Galvin,0
1039522,Peter Speakman,0
196858,Kenny Leon,0
56965,Sally Robinson,0
131680,Chris Terrio,0
930710,James Ponsoldt,0
1092571,Susan Burke,0
999812,Bradley Parker,0
183230,Mara Brock Akil,1
97827,Jose Prendes,2
239672,Felix Van Groeningen,2
221028,Carl Joos,2
20267,Jan Ole Gerster,2
95510,Sujoy Ghosh,0
171949,Jenny Deller,1
1099677,Mike Fetterly,0
1099678,Steve Sacks,0
932417,Dallas Richard Hallam,2
142398,Patrick Horvath,0
932418,Dallas Richard Hallam,0
932419,Michelle Margolis,0
932420,Karen Gorham,0
185995,Michael Walker,2
1140238,Hannah Fidell,0
1247742,Kyran Kelly,0
160101,Cydne Clark,0
155742,Steve Granat,2
564082,Francesca Gregorini,1
100388,Naomi Foner Gyllenhaal,1
84697,E.L. Katz,0
1291702,David Chirchirillo,0
1151864,Jillian Schlesinger,0
1186851,Stéphane Berla,0
1186852,Mathias Malzieu,0
1186853,Mathias Malzieu,0
77125,Javier Gullón,0
1273262,Zaza Urushadze,0
1045188,Charlie Vaughn,2
1301010,Brandon Alexander III,0
1191251,Claus Falkenberg,0
544644,Mac Carter,0
1123885,Andrew Barrer,0
1293085,Kim Byung-Seo,0
1121891,Cho Ui-Seok,2
236539,Jordan Vogt-Roberts,0
1137990,Chris Galletta,0
1149217,Stephan Lacant,0
1149219,Karsten Dahlem,0
1316749,Jill D'Agnenica,1
1219812,Maggie Baird,0
1244758,Lori Nasso,0
77962,Ben Dobyns,0
114105,Nathan Rice,0
1072571,Xu Haofeng,0
1186167,Marion Nelson,0
131564,Yasuhiro Yoshiura,0
65167,Scott Cooper,2
932432,Brad Ingelsby,0
1204186,Patrick Tarr,0
1204187,Pascal Trottier,0
49281,Chris Sivertson,0
1163332,Zack Bernbaum,0
96040,Michael Hamilton-Wright,0
1083453,Masahiro Hosoda,0
115937,Yusuke Watanabe,0
1176212,René Sampaio,0
1176213,Victor Atherino,0
1267385,Ray William Johnson,0
1267375,Anna Akana,0
4937,Vince Vaughn,2
231826,Dante Harper,0
1145017,Lisa James Larsson,0
77269,John Crowley,2
1144604,Destin Cretton,2
225976,Dan Scanlon,2
7931,Robert L. Baird,0
1171837,Juanra Fernandez,0
1188585,Kevin King,0
1188586,Kurt Knight,0
1363226,Jayson Thiessen,0
1183757,Meghan McCarthy,0
1290982,Erik Schmitt,0
947056,Jayme Monjardim,0
6554,Guillaume Gallienne,2
555094,Akiyuki Shinbo,2
1252958,Yukihiro Miyamoto,0
1254559,Gen Urobuchi,2
1538366,Bob Nelson,0
1174924,Adam Rogers,0
1186246,Glenn German,0
21218,Mitchell Kapner,2
148678,Brett Donowho,0
1308360,Cam Cannon,0
1308361,Rachel Long,0
1308362,Brian Pittman,0
49825,J.H. Wyman,0
1052664,Alê Abreu,0
1219529,Josh Singer,0
225706,Henry Saine,0
1192977,Jason Dodson,0
1192979,Colin Ebeling,0
1138001,Shannon Hale,0
12095,Cody Cameron,2
1046494,Kris Pearn,0
193394,Karen Croner,0
223330,Matthew Porterfield,0
1049915,Amy Belk,0
1065351,Katrin Benedikt,0
1065352,Creighton Rothenberger,0
27757,Gregg Hale,0
235430,Timo Tjahjanto,0
190341,Joe Ahearne,2
112340,Ron Krauss,2
47005,Alan Taylor,2
109542,Christopher Yost,0
123097,Cully Hamner,0
89597,Warren Ellis,0
17051,James Franco,2
1140286,Travis Mathews,0
84335,Joe Lynch,2
479591,Matt Wall,0
571977,Kevin Dreyfuss,0
129433,Eric Rochant,0
1140438,Zachary Heinzerling,0
1088647,Maggie Carey,0
465763,Maggie Carey,0
1266490,Will Slocombe,0
1142171,Sebastián Lelio,0
1162072,Gonzalo Maza,0
88472,Matteo Oleotto,0
1124059,Daniela Gambaro,0
1291503,Pier Paolo Piciarelli,0
1114228,Marco Pettenello,0
1200486,Arty Nelson,0
110467,Takuya Sato,0
186342,Jukki Hanada,0
74296,Teller,0
1521528,Dylan Tonk,0
1521529,Lazlo Tonk,0
592597,Derek Efrain Villanueva,0
1264975,Darren Paul Fisher,0
126768,Manuel Carballo,2
150856,James Krieg,2
1211216,Caradog W. James,0
68720,Hanif Kureishi,2
1144092,Matt Johnson,0
201799,Evan Morgan,0
1057496,Sophie Hyde,0
1057497,Matthew Cormack,0
1169094,Flora Lau,0
16376,Larry David,2
57407,David Mandel,2
136495,Damien Chazelle,2
57821,Bob Fisher,2
57820,Steve Faber,2
579736,Patrick J. Doody,0
579737,Chris Valenziano,0
4581,Steve Coogan,2
113515,Jeff Pope,0
92831,Herman Yau,0
130594,Erica Lee,0
1137536,Călin Peter Netzer,2
107535,Razvan Radulescu,0
1154037,Cüneyt Kaya,2
82839,Henry Alex Rubin,0
586983,Andrew Stern,2
59824,Gary Entin,2
59821,Edmund Entin,2
60678,William Joyce,2
132316,Daniel Shere,0
59879,David Trueba,2
1068048,Arnaud des Pallières,0
1174349,Christelle Berthevas,0
61632,Dustin Nguyen,2
1105707,Edward Ricourt,0
1106222,Katie Dippold,0
19359,Marina de Van,1
260945,Vinko Brešan,0
940376,Kelly Marcel,1
75511,Sue Smith,0
145867,Kasper Barfoed,0
1187860,F. Scott Frazier,0
515221,Rebecca Lenkiewicz,0
1179590,Scott Walker,0
1179591,Scott Walker,0
1153023,Tearepa Kahi,0
228801,Anthony Fankhauser,2
105828,Rafael Jordan,2
1177058,David Ives,0
1045176,Gabriela Cowperthwaite,0
1268363,Eli B. Despres,0
109692,David E. Talbert,2
1088579,Haifaa Al-Mansour,0
57632,Uberto Pasolini,2
66936,Julia von Heinz,0
66937,John Quester,0
1142824,Derek Kwok Chi-Kin,0
1368289,Wang Yun,0
1368290,Andrew Fung Chih-Chiang,0
1316499,Lu Zheng-Yu,0
1173215,Lee Sheung-Ching,0
63572,Ivy Kong,0
74724,Stian Kristiansen,2
94075,David Soren,0
1156668,Giorgia Farina,0
88468,Fabio Bonifacci,0
1283298,Sebastian Dinwiddie,0
932248,Fede Alvarez,2
1046225,Rodo Sayagues,2
589479,Bryan Poyser,0
1155097,David DeGrow Shotwell,0
204840,Steven Walters,0
210355,Brea Grant,1
992078,Vera Miao,1
95901,Bruno Dumont,2
1160616,Sini Anderson,0
98389,Devin McGinn,2
1264844,Adam Ohler,0
1193602,Gia Coppola,0
1147822,Matthew Brian King,0
154547,Chris Nelson,0
1036084,Omid Nooshin,0
1138163,Stacie Passon,0
1326253,Masato Hijikata,0
1264872,Joe Hill,0
1378767,Keith Bunin,0
150207,Jeffrey Hornaday,2
1066705,Vince Marcello,0
1160311,Mark Landry,0
192263,Robert Horn,2
9306,Scott Coffey,2
62918,Ben Ratner,2
1331884,J.P. Chan,0
71280,Michael Dowse,2
71437,Elan Mastai,0
228041,Márcio Garcia,2
1668820,Julia Camara,0
229604,Clio Barnard,0
1197416,Dean Matthew Ronalds,0
1197417,Domenic Migliore,0
28976,Jack Bender,2
78428,Justin Marks,2
1122725,Peter Reichard,0
1143493,Andrew Knauer,0
6047,Jeffrey Nachmanoff,2
148763,Oskar Santos,0
1504241,Jorge Lara,2
1527483,Francisco Roncal,0
1117026,Ritesh Batra,0
1184335,Jean-Marc Rudnicki,0
1186359,Manon Dillys,0
1186360,Hélène Le Gal,0
1186361,Marie Pavlenko,0
42274,Nick Hurran,2
85822,Anthony C. Ferrante,2
1054727,Kirsten Elms,0
74344,Debra Sullivan,0
64743,Adam Marcus,2
232002,Peter Hutchings,0
232003,Christina Mengert,0
1190566,Ulrich Herrmann,0
1156260,Brad J. Silverman,0
6384,Keanu Reeves,2
1133575,Michael G. Cooney,0
1238965,Bora Dağtekin,2
1295220,Penelope Skinner,0
86239,Gary Whitta,2
74655,Jeremy Saulnier,0
24045,Joseph Gordon-Levitt,2
466391,Will Beall,0
130791,John Lyde,2
107796,Jason Faller,2
1085735,Kynan Griffin,2
288710,Liz W. Garcia,1
23728,Ariel Zeitoun,2
1300078,Nadia Golon,0
1138699,John Krokidas,0
1138700,Austin Bunn,0
113273,Jeremy Lovering,2
3972,Wentworth Miller,2
239574,Eugenio Derbez,0
129456,Guillermo Ríos,0
1186770,Frauke Finsterwalder,0
1492755,Christian Kracht,0
1133294,Craig Borten,0
74342,Melisa Wallack,0
582527,Eric England,0
86255,Sebastián Cordero,0
133048,Philip Gelatt,0
1042683,Miles Chapman,0
35521,Matt Winston,2
125570,Xue Xiaolu,0
1099626,Benjamin Epps,0
1075307,Matt Turner,2
23532,Jason Bateman,2
1192897,Andrew Dodge,0
46086,Gerald Di Pego,2
1149038,Duane Journey,0
1149041,David Tillman,0
974,Dexter Fletcher,2
125267,Stephen Greenhorn,2
999760,Eran Creevy,0
17361,Lars Kraume,2
213033,Esther Bernstorff,0
1167487,Jenée LaMarque,0
1239407,Drew Pearce,2
25703,Lake Bell,1
229006,David Palmieri,0
1064040,Keith Parker,0
1179736,Kenny White,0
